oid,SPM_A_1,SPM_t0_1,SPM_gamma_1,SPM_beta_1,SPM_tau_rise_1,SPM_tau_fall_1,SPM_chi_1,SPM_A_2,SPM_t0_2,SPM_gamma_2,SPM_beta_2,SPM_tau_rise_2,SPM_tau_fall_2,SPM_chi_2
ZTF18acmznfc,0.2858884430091472,6.512030318984968,13.797174122771303,0.7164459061781553,3.7269577381792343,42.3594726062218,0.10960914559503517,0.21338292941505263,5.387672253240912,22.549526985338414,0.6409515386562458,4.490045068082996,64.83312071608951,0.1664292179861285
ZTF18acnbeuu,0.1656507560865337,6.943092809732821,26.861011167562822,0.6929141858916275,3.0061071246709723,5.363702478587776,0.13955866642092832,0.17857110543108218,4.911636331369653,24.179317655929182,0.6350013086467023,5.055242827910694,39.64705466704816,0.12442719133113062
ZTF18acnbgrb,0.6150114263662225,-2.660437630346978,22.134722635096676,0.8817374878505436,11.213861247977322,27.879946363983176,0.002663387584862176,0.5756815606102035,-19.80981820949208,49.400373505659914,0.7391911282822138,11.136256770523069,23.945009400992067,0.3269656998963863
ZTF18acnbpkq,0.07684829866958706,-11.39660153399079,22.5342471605343,0.5239831956666097,8.80468758278586,95.5593785337381,,0.603110775744683,-15.260568421046369,33.21311948211491,0.8090210739684318,19.323830874069177,32.21324249108821,0.017098973911676772
ZTF18acnnevs,0.1549216256874365,47.32677228928044,80.24314817101742,0.6173698537453842,22.750464523827215,49.85327091866322,0.04870919545808923,0.1761959061455555,42.93751928805002,84.16972033859017,0.38270832757739626,23.374011620747726,61.899064937037274,0.11826209076833795
ZTF18acnnxor,0.23360569902155343,-9.439440552008426,14.446599753527805,0.6243379075086871,2.59192989157488,11.671041744718735,,0.28869270370391864,9.780221670580682,4.345550183378636,0.5279124114729811,7.13249744068657,20.90096223555748,0.04103549962163531
ZTF18acpeemg,0.20353919862406059,5.089353102638188,20.05142081672319,0.8575369897572008,7.084103973949994,11.397700048856127,,0.14631234943244362,-11.277242041488709,19.401138252228634,0.0003042673548765525,18.018820041415502,15.54264638783892,
ZTF18acpeesd,0.28153276104872493,-32.69489747614496,25.356836482330998,0.3908367323783868,14.254054729227342,21.276763812329726,,0.20793882657487883,-11.896617987602225,34.070828446304326,0.7084817257786029,10.680763855914808,32.7083096682619,0.18277449021964817
ZTF18acpefgk,0.1372905255636319,2.8552767395122136,29.358424707067236,0.8578044569422506,2.824030355818108,8.251726035019727,,0.06507441184412976,49.999999443337906,99.99962686163899,0.0014061130101366281,99.99295479508007,99.99999999895026,3.0431510789605594
ZTF18acpfwmm,0.7475582863446821,9.116254697236739,15.406799209565754,0.8925979199564384,5.29428107519939,44.84455598769279,,0.4162046756158388,4.952694026550934,16.554839900918672,0.4985784636465563,2.844236704935974,25.84588129546259,0.3794731216847065
ZTF18acpscso,0.25290189682255243,2.5426199536446497,38.51899613262977,0.984762477146123,2.918960100201271,65.34521345137324,,0.23748053414463582,4.321566468474643,30.80779025975854,0.6729150972145175,3.379721731153679,47.580572260997094,0.11035135011629249
ZTF18acptgzz,0.14994478396774313,2.509363233419738,3.0913304002788555,0.00270119881304071,3.748111548410829,17.115877261632978,0.08870059150585445,0.16975770884649954,5.358441693479244,15.267201073312155,0.5245543231013007,5.181839148743294,27.057688869949835,0.022820481450214244
ZTF18acqphpd,0.3080299579745903,-1.533946791822328,36.149842870859175,0.8613068021506275,10.017094678328121,53.432763741365896,0.017561831824025147,0.4935248902787706,-0.6538898538406944,32.8918645510732,0.7578693559562296,3.913074515937394,36.715314367657264,0.06812969822084974
ZTF18acqppuj,0.10033426725825331,-16.763571383018295,38.36257302781828,3.1422537551795697e-06,59.09445924982959,18.984772720876773,,0.2173293059706266,-0.9058338046320905,36.28506866447961,0.6912936658432591,2.551708205452694,92.82148657270433,0.15664456912829472
ZTF18acqpqph,2.079084614994925,-19.79056750444842,46.60133686759076,0.8603720886765244,5.245259991340267,26.42529163866937,1.744686582524489,2.5988071513142663,-37.78326161897481,50.46671319013536,0.695280677616769,10.744543502150895,25.043351799753285,3.7818947623311825
ZTF18acqqyah,1.8671941473755849,-10.835966178094434,72.05929881577663,0.8038214341803782,42.56453007020319,32.489752899557985,96.59726672030325,1.9265527108869485,5.196522392036077,55.92091553693306,0.8131261322937926,1.7835800832510693,36.91517823604941,0.37816510742919185
ZTF18acqsfxh,0.10640877331389688,7.667349299802595,15.118575287145022,0.6004498665614167,6.6668576448164165,25.083405359670884,0.014678894791955452,0.16935176275871652,2.564600745382553,29.90324037347253,0.6481430200313811,3.8863463774555402,94.00073183225521,0.114214688762982
ZTF18acqsqrg,0.5490704052429015,-39.061395620382925,99.95552025469877,0.6740418626156419,66.05480479428242,99.55663869963264,0.09403981481600646,1.8740899184964366,-30.407950652564317,55.62402825036431,0.41023402968324857,61.93994135113759,83.30702264982071,0.7278926951770307
ZTF18acqsqry,0.17551550273619618,13.743519465586619,25.251082229131775,0.5991868793749078,25.8476958494918,94.70615137757507,,0.32911739241152616,-15.288602744536728,35.989374111437776,0.6015007150872229,23.83950132787801,22.277027819675848,0.1886511870333281
ZTF18acqsroy,0.17096558383637342,-15.257462406445331,12.901532391699988,0.46787888609471207,17.90088095520586,52.78726455284522,,0.18729390748926267,-10.307136974255352,43.686572627055725,0.35685029123862955,37.9637679629651,34.55940188762066,0.19638692142518685
ZTF18acqsztr,0.22850980097563736,2.7126213748397596,2.556551418499021,0.08109053649114924,3.902565176558452,21.311240865370465,0.1375276911401502,0.4359765609422896,-7.66796871291816,5.821419059506203,0.46846328697667733,6.659306255336502,14.08406881527198,
ZTF18acqwdla,0.8643727252232799,-9.961828700403764,62.55833031313879,0.7758415994028561,27.14416181976189,46.065986612556124,11.85340218914749,0.6704556764175074,2.5993651223305183,9.534227285551427,0.1049335429027435,2.2575133812952823,88.76413152612616,1.3000581759333314
ZTF18acqxcga,1.2746942881294339,-6.438201999892563,67.18117095059502,0.8563126847158915,37.332998601127485,29.98417351282257,95.60305208927475,1.0994819598131524,8.05300214205517,37.13843904687672,0.7165436459311865,2.549181970370093,29.425575309730952,1.8781087500400002
ZTF18acqxsyi,0.31647826812211804,-4.735390478154165,3.331267580759687,0.5436716087655805,1.0224327059187288,39.99358066832251,,0.26680840503991965,6.989938458413826,13.327228051619047,0.5261624119121224,3.4419711749891677,23.651622311098848,0.07455095267836744
ZTF18acqxwgl,0.14028140138309597,-47.31931542509386,63.84279481209897,0.36858161793963395,8.53326847123644,10.498515384929568,,0.20937425751731395,7.747370950169464,15.759314803640992,0.49705677119446323,3.964418900526971,27.959226564498223,0.0006865465125607956
ZTF18acqxyiq,0.19188867954115468,-36.49526126253964,24.53986474597832,0.3437740888573744,3.350151663478555,22.930815519224804,,0.40708960907338504,-1.5749578258790167,3.3598835582392286,0.6043833742712021,10.68325328618264,26.754632217072245,0.15600522847782528
ZTF18acqyvag,0.08786386932843325,6.0811583239124225,34.40023800457149,0.5855033971217016,5.303388952275343,99.82647714939374,0.014874058542600259,0.12271783416169725,-39.069097871017064,39.07658016856261,0.5221463369205679,18.165382364567673,51.90275624414148,
ZTF18acrcetn,,,,,,,,0.4104734844784875,12.97573021899348,5.052946837588337,0.5868656687882999,7.0489755134033425,20.106466793343433,0.1641287042037607
ZTF18acrcgyb,0.15985317518783038,-4.9563141304819975,2.131373495977981,0.46511988047499536,1.000000000099971,40.0021825731532,,0.1417140957695606,-1.7880788374482277,7.23924115828988,0.022338667638037865,5.000834820714784,18.366567829064753,0.15559326086520503
ZTF18acrcogn,2.602483335354888,-20.5306265855227,26.61596601544874,0.7310184138668023,1.9738647731985401,28.73696380729666,0.900638044137484,3.080778565011193,-16.499468862433226,32.892183661596,0.6970424173076113,13.522411668487536,27.1729147673451,0.030546106769558934
ZTF18acrcyqw,0.725618492094895,-13.452045091166418,6.250720939580583,0.44652214264809115,6.107611832477653,26.20062806316341,,0.2864953928965542,1.5356815273102102,28.090698243442546,0.45944174929076875,1.4778924806845377,55.22826572651568,0.2002501500258916
ZTF18acrdlrp,2.2958191640664682,-28.12180664716342,43.6273540039102,0.8836845020327236,1.925038470217161,68.88230475218204,0.3843294169602472,1.717797599744477,10.311551875286343,54.94389999203514,0.7824508254923807,5.104025604141288,33.352211719386126,2.594501071732125
ZTF18acrdmmw,0.6134989055332072,4.144797603925984,31.695010265136503,0.8550645786746728,3.509020409640585,29.741271165296464,0.13874763806831675,0.563029599185871,9.25646315268418,16.65775932670109,0.5643225147871349,3.8713335561842537,30.15159006584565,0.07502498803662727
ZTF18acrflch,0.3238151039786028,-26.827096478595543,31.018346466426905,0.6717060946802902,6.457201335371842,36.73066536775102,0.05988764652528692,0.33881054785316517,9.265007355156555,20.12174650423683,0.528366022268014,15.553771951536781,99.9310094812265,0.026591558113442892
ZTF18acrgunw,0.37967507994140415,-34.35686342934015,30.568902888293685,0.39537338239657616,16.415947882494446,15.24491382510289,,0.2829024004755066,-1.000326738473577,22.513083164637422,0.6746243528082219,5.465757749576935,57.19100396657637,0.0658673920927406
ZTF18acrhehl,,,,,,,,0.33219075553245087,-14.649395964460664,30.721325183495512,0.6945324224243461,22.549127270895347,34.06297706675401,0.3488026902262593
ZTF18acrknyn,0.14654967584695666,2.195494868298576,11.06779105929936,0.11079788082886097,5.543734095339315,12.980059488193612,0.044931858513629234,0.16694227062735728,4.547374402084406,26.621597967810512,0.5992862406693839,3.9426768168037234,68.20101374801509,0.0626839003343378
ZTF18acrlmvt,0.19859526345689427,2.4828472215718373,12.072370094378567,0.2137889271392873,6.453747895022464,15.39678338112069,0.23518483630720396,0.24767353283095767,3.2834644924942165,25.821040503322333,0.6386942742488504,4.437554218088668,45.92378326537282,0.14143919735065638
ZTF18acrncou,0.42172587665367217,-5.006753710738985,26.359506113976963,0.7709412791040284,9.084368539875179,17.534328835975334,0.02959503310627012,0.30522957962511554,2.26988459238388,61.71106976191553,0.8215365641996205,4.898906296437227,77.5559841365995,0.23065759310204148
ZTF18acrnfww,0.612067622769807,-2.275024590370865,23.439931319901103,0.7878516399021633,7.939138468314409,15.126289446935104,0.12955193801207768,0.4816575618027464,2.4976925252898066,26.587234234886633,0.5832533973407216,1.020024590754406,31.09399334585989,0.33479996825157554
ZTF18acrtvmm,0.392455782675368,-4.290872907306273,39.022094395402405,0.63691118222068,4.238651648172473,67.08250863793934,0.008457722319151702,0.504474535533649,-12.398142013660276,53.82265779989084,0.44313505039377865,30.471667047606633,86.10168976753121,0.9904304593537607
ZTF18acrwheu,0.13971381628509594,17.58565909783487,17.38517669622154,0.5940647040784816,34.09896638633387,98.55515867134623,0.00745273253977063,0.26671745976521977,-29.177102295269652,35.38881553172633,0.5744092239264107,40.13442219323425,75.23763638567021,0.04068464880969752
ZTF18acrxppd,0.9670920896676396,7.607931213970522,25.502698135388545,0.7912765385783225,3.1743911351266956,19.61364339181829,0.09266747496140103,1.1572873467802673,7.461207655203214,16.671524495991015,0.6522105548125949,2.8334917713009995,27.560495992508557,0.43677864822683843
ZTF18acrxpzx,0.3750508875109077,7.29564380928018,13.299659847680998,0.16451033093067813,4.866511401596358,11.865765245781626,0.26870854906824126,0.6258316717124942,-29.265773581869304,45.71227503492071,0.875839938509903,1.024850159137543,23.482579695694596,
ZTF18acslbve,0.23262951058789128,-2.0083811012346677,29.509543790725633,0.8119714951719839,5.165170478142714,23.30846496178442,,0.2651192814452612,8.045210081354877,23.684176817760356,0.6314192845599624,5.511863331265629,49.19219981972375,0.059580678190525004
ZTF18acslpba,1.1469505237116981,-38.981274886748466,31.26085113841765,0.26697420274002215,12.411693170623776,13.444017456633999,,0.6570116972459517,-17.98512955922066,30.32931298881447,0.0007899837824983588,19.70058530916439,14.093462426083743,13.04424425477262
ZTF18acsouxk,0.3650578099985777,-48.27874606852331,37.24169486686353,0.29549533444869713,14.832105325746483,21.14051059464736,,0.19522076418939174,4.011959048752884,18.768682867668723,0.5816597465039663,4.419338504615136,40.44784971276128,0.07612769893787419
ZTF18acsovsw,1.0816067910776084,2.2445493662905265,33.66956870601226,0.9080510776332084,2.8807030300555043,51.45830192091732,0.44968394146604923,0.9403418133582988,8.213127119468203,20.954920940146362,0.5603396787751128,2.6831800098183933,29.8392783302898,0.49090055842196373
ZTF18acspjqd,0.24514615292161027,-7.144493007401068,18.183733911877347,0.6237354926750373,14.518524139484013,99.93639412018211,,0.3005312994689262,15.055033800604186,7.434563205510722,0.5422378506023617,8.195710732962585,23.914049067171515,0.35041772940774546
ZTF18acswtoq,4.272297394998246,-33.44319899021553,48.83643260136262,0.9139393476871749,9.02891581932409,59.076497075227174,,3.472293734204113,-4.956314129559014,2.131373495693298,0.465119880595828,1.000000000099971,40.00218257306758,
ZTF18acsxpmp,0.3740598303739569,-36.64447127586124,26.948160430794527,0.2670903690996855,12.134457064808693,14.218908864737196,,0.2716653215347007,5.840356475073918,16.36497291067735,0.6576881044969319,7.464620666333025,42.70084941383301,0.0747613068396554
ZTF18acsxusq,0.4168628951601778,-2.740008109805515,3.1445905509459537,0.6233282807883703,1.4978104675275492,76.92375774155987,,0.42069045177962844,10.809465549423539,15.64817661563272,0.7123199826141698,4.706833119601822,32.35381455334084,1.334957615147577
ZTF18acsxvrp,0.1577018070303385,-4.651365663295547,25.977485787980978,0.28527419320002734,9.324838931724912,10.66451098793903,,0.3605228076176593,-0.20788663303138877,14.737934539714265,0.5785046996106203,7.4304943891812325,24.781936969998664,0.08294168597231577
ZTF18acsyanq,0.4553798735404253,-1.2401449975446506,21.945043899628757,0.7568645398646655,2.0126386696802596,22.569220185269742,0.13650457647668163,0.4372731855863488,7.283321058628303,25.07098303251675,0.5970225958345896,3.073330957832644,96.51509595714586,0.05938187902939498
ZTF18acszaiy,0.375085187257161,6.372916849734338,37.07100644100192,0.515782655251425,15.04251543063673,88.59622291094472,0.020147224641810575,0.2855191125430585,9.667221370561286,63.30269010891064,0.21482353763589593,7.5033629896003005,19.245936359328294,0.10313036270803538
ZTF18acszayr,1.1238399478709389,-13.89578814626855,26.334874152324325,0.5554565037899893,17.795335576348098,24.315825216013994,3.0782741546006784,0.5974272020576846,4.090097669855402,59.03377463456129,0.8613249390452791,3.784895268967594,99.87585233648768,1.4999914896131517
ZTF18acuefvt,0.20256374370733765,0.18951772476108897,4.510979012452874,0.015334655195093147,8.029093791169506,14.982510793542943,0.02995579131544669,0.21663812999402346,7.0226222759574775,21.59281094966648,0.5976944292933467,4.537951825494703,36.76163271532768,0.07154061184245734
ZTF18acuixmb,0.2576459740592284,-12.649063739454515,22.364643160780084,0.7643796158858723,3.803609799913501,14.69131814706609,3.3646113641938294e-08,0.33355745828901023,4.867318602540821,14.137976332862943,0.5384568563925687,3.1864729666990286,26.035582328784432,0.08468651202149327
ZTF18acuqskr,0.2911148382956293,2.2923214610420333,18.571952948578073,0.5871299801525798,4.7846005568339365,26.069367395244235,0.020052496379734875,0.21708190997545854,0.14628869435546088,44.22318752012555,0.5911533203163165,2.2341771210536256,99.92450182405085,0.06644078485417014
ZTF18acurlbj,0.5299919551078295,-0.12054038535825796,15.539727564227132,0.39064155945183465,3.7767294770876467,13.431109195521284,0.00839387401722746,0.6788387799010175,2.781463249931093,7.567646601747015,0.5882437711747714,8.401574271374711,27.121079736932412,0.004473722920032908
ZTF18acurlbt,0.23198306933941198,-17.21209124378021,32.690146660519375,0.11256577998810074,43.76253036890594,10.03761570509861,1.7836624730405037,0.19664506962235634,-1.866675329416104,27.042274752493043,0.6892780628867307,3.294885080678271,40.45248545707522,
ZTF18acurqaw,0.1554548713934713,49.999768155851754,99.99826261469447,4.263645260842164e-07,96.84694954191917,99.99990176079912,2.118137595212733,0.2019257699598754,49.95826945004697,99.7498434129474,0.1898447668208667,99.9721426664141,99.99999999986117,2.824497634103478
ZTF18acusbdy,0.26366448857528446,0.05232893874275768,7.670962321640017,0.0722176965613604,4.055569157385789,13.980032046496358,,0.25690160586570165,3.212094171325109,23.025856050687754,0.5999424411242464,3.35657048258552,27.885939225570283,0.13604939576301436
ZTF18acusbyf,1.103261427306987,5.579238094367632,26.122928837330118,0.9346742320351381,5.780431967215391,74.6394528768506,0.016613738493279254,1.149909542333253,4.076398476473489,30.643152836709273,0.7044213668073055,2.3775154435541412,23.251180339845625,1.2044200349950303
ZTF18acuscgc,0.21798825734253494,3.13517618715261,1.0040822600282842,0.0015540759798369046,5.059251641298549,10.133890891771697,0.1066566394027299,0.16702994974495033,2.251940639232577,20.228707439733775,0.5903617196211307,2.473298313533237,40.13920962279204,0.04163032707778919
ZTF18acuscrr,0.17828994881997232,-0.2939315602015567,23.782780757640257,0.6013045757857052,1.0065986994096165,8.721000295216488,0.06836384008652356,0.3097100084531367,14.70119301441408,7.169949788013199,0.5817508561421711,6.332936821899139,23.188786650263108,0.008928360585152537
ZTF18acusegd,1.906890514758913,3.8178104983330337,30.31245415311487,0.8670948621846145,3.4279882409487192,36.249982365241465,0.640894991960551,1.8097607290070412,-11.852798952437908,64.84369267757624,0.7537306291630422,27.375414628854887,28.418382098492934,56.579736526151294
ZTF18acusrws,0.9130992767669118,5.630390216226477,29.408269907027655,0.8458411635443982,3.0242976578478165,28.56704949795597,0.5309797767883073,1.0280135715833465,-28.092670621963826,53.11124119362775,0.715317595741617,18.350634195172326,29.745175890886728,1.200742800305763
ZTF18acutfne,0.4508036113285244,-18.800250360119637,23.330004399332122,0.5826764418518589,8.448583260972367,12.116039406131307,0.26486789560859225,0.6011298545651104,-13.004501973570113,22.004256346300213,0.6436611453243976,8.420018309172027,32.427336512266486,
ZTF18acvgjqv,0.0971711572824669,5.829071084371894,75.05829398746675,0.35101002193978803,5.055452555723111,73.2542599732475,0.022205388660256977,0.2104846827754206,46.84937641115839,39.87860462316796,0.5271535470597062,24.797033616201016,99.99984821077015,0.8846874781709141
ZTF18acvguyi,0.6568094194517761,5.2078804897754924,25.807701847389822,0.7663623701288204,3.3268868401142115,19.887919676373894,0.19854461489484493,0.4407380499334016,3.1408720602550324,48.20913016228697,0.775998167143305,2.627982852850129,37.60478540870055,0.44581320513995853
ZTF18acvgyst,0.18377439831124742,-3.4564476432559443,34.72456155003652,0.5180876623259051,2.0353220044498537,87.41019493919717,0.026269505404313814,0.33773538920753204,-20.723278296956085,94.25466595973796,0.36560437798103906,80.74662474084697,41.269513099259676,0.18912501966920398
ZTF18acvhggp,,,,,,,,0.08817966030376688,49.99845743822225,99.99961088573062,1.9672076778293183e-12,42.98724961007534,99.99999999161052,1.7578428003735427
ZTF18acvjnst,1.5364776986773296,-21.60812959086547,39.431568390741404,0.8732547266604421,7.336526921185985,22.78214507363466,0.524844178605339,1.114171966936666,-23.618602934101396,47.84736138967632,0.6682720054323359,12.881997330324324,22.39766985715783,0.4197732335109517
ZTF18acvrfvv,0.18368368402908114,3.760310894482942,11.796147314557444,2.392957512982463e-06,2.1540393720052147,13.403343769605259,0.14778625283274832,0.34497548695429947,6.598971168522096,15.726202480542632,0.5593458302989495,2.9841017054132437,22.083932551499373,0.16173717054777284
ZTF18acvvppd,0.5397628555803354,49.96575447179682,99.98924033661473,0.024230325088870894,87.36567556387354,99.99968341538043,71.55274111715433,0.836031969706677,47.60797374290111,99.51632209820784,0.11429809120798139,86.19317037030132,99.9735993571139,125.03476457185917
ZTF18acvvsnu,,,,,,,,0.14626184504870432,49.999060946649095,99.99991394286113,9.344545621362514e-07,41.7912504052636,99.99999957743248,3.7555372122519066
ZTF18acvwbos,0.6040878592934412,-4.113636359887892,22.61287863939081,0.8363589787086915,3.6132292088460476,38.56141780646442,0.2070368270815875,0.8335277831453966,3.8113750969094617,25.33064255786741,0.73459318365115,5.5133731447323795,38.858306407000484,0.098828485465753
ZTF18acvwchp,0.5670253269135487,-18.113292999140008,36.756496390388016,0.8569820434547105,3.611555930462473,26.451059719919584,0.11979192824200655,0.6237401512684819,-34.20193518066314,43.692906448932696,0.6237339756483468,14.907632538844647,28.121321000085185,0.19846807258079688
ZTF18acvwcig,0.19738974140856122,-8.717656181927508,11.397687568341818,0.4797427581977462,7.513123500276555,12.866090802120409,,0.20416866290707578,-12.605731836029097,17.88679123496135,0.48077680384094196,13.317640428227087,24.526294072578597,0.14930379819255765
ZTF18acvweal,0.3009521493346497,-38.081150270589276,35.84985333410873,0.2666301908721908,23.19727816253532,17.87496766851481,,0.29760032332794084,5.279189129613131,7.956943735953871,0.5463820171017827,9.064204921967557,23.29768076079837,0.07134929534201827
ZTF18acvwhaz,0.06377398520122493,5.4919530055815144,18.453481937197544,0.4287258282579113,3.550901700562891,2.6733514355042596,0.05059167763325883,0.07071812130878544,2.1814074959181418,18.640406797669367,0.15686619054446502,2.8918481009854875,4.611371357368247,0.04769450855234254
ZTF18acwutbr,0.5533166223276498,7.180171125266722,30.16874760567771,0.8316447545167758,2.8923138677563087,22.053427959104067,0.33773367403684706,0.5984913519900046,6.322230671458616,42.21756273812794,0.7580977628177201,2.9375806796179806,30.485485410225287,0.5823337846282616
ZTF18acwvcbz,0.5453967051363104,49.99983499071215,99.99032305523373,0.00043420873359493323,38.483861697497765,99.99898450893959,13.447889017226998,0.3269689661226101,49.99999957639724,99.99882071449315,0.00025266712195367354,31.54902531369634,99.99967743804788,7.343155595356185
ZTF18acwwmry,0.042520822384518826,-0.7348201023302366,39.898254285229086,0.3119780007418303,3.5869902671934835,5.098377719064014,0.013457916922690306,0.11982324627451434,18.455800234775065,47.85634636929009,0.5302773669013299,17.47925106961154,85.7642887809719,0.05253249359825638
ZTF18acwwonp,0.8227664477012453,9.595588705173855,25.50241974655094,0.857303087088596,3.2279285938997537,32.42451750820021,0.2855351918771179,0.7845455189092859,9.40712899216993,40.02288359560685,0.8095105922459082,3.7252340385977494,38.08091611545574,0.2513688625316966
ZTF18acwwowy,0.6760374260249399,-3.673313111674224,20.19229650292144,0.7276439827668657,9.351270259921444,13.755612157775918,0.08793401154458523,0.3836371684241686,0.5332920107928395,31.20424041050591,0.5623274279279526,1.019992818369641,29.487455403281814,0.4426202564218826
ZTF18acwyowc,0.29355147193737696,5.24172888094803,13.88673487805739,0.32825846525997227,3.010042142290676,13.840642485777062,0.03435572648177827,0.25521527749862616,6.201018079092092,20.48304130447207,0.5522995169310283,3.242532678166347,29.19000981678189,0.18618851986124002
ZTF18acwyvet,1.597331901114013,-30.850002503474467,41.44923345116538,0.6940685229048955,3.549725103002295,30.32334735032903,0.2857559189857394,0.8369053680029362,-21.53522862683432,89.57278432150218,0.8633638448620616,1.0009794255221336,78.25970925282012,0.10597052899623324
ZTF18acxgqxq,0.1368811581562131,10.192147447827939,48.62224885513547,0.46799767550506777,9.876321788611529,14.421096418912114,0.040998058021183614,0.16563025909306578,17.447007746719265,42.7634144290769,0.5589431123769099,14.424125829338074,42.22668291643037,0.03383821061813485
ZTF18acxhvkv,1.0577618534998845,7.425691974727817,24.425392494656176,0.6964128467731336,2.9584833348228683,12.158327183028286,0.04848420253832698,0.8157867455529096,5.743284756359333,38.98205904636902,0.6628849803901316,2.5968467886321727,74.8768410274686,
ZTF18acxwsvb,0.09647251257898024,3.882789864874754,19.507515532330796,0.4733921075658038,2.1205363959205754,99.99999489631261,0.0045448603145250505,0.1286457326021452,21.004233129060953,41.48392758670655,0.6728004365013354,21.29990822807765,5.821369624664836,0.0633239600297226
ZTF18acxyarg,0.5293866619565419,4.416236013576732,28.63324627252807,0.8148296174113511,2.8069102230796705,15.822160875700373,0.013885712154514163,0.4875769650351188,4.660942584972433,39.5583597598135,0.783190279261896,3.2033416006410604,31.51584150965267,0.22231753553883674
ZTF18acyarki,1.1461840439130513,-10.203588308804996,52.367567708824936,0.871400868681765,31.721305828393977,34.04576002761857,7.952055612379972,0.9721535682231739,-28.35378948858009,50.566653379876506,0.7817518836718986,1.3910000570288727,37.01474643112267,0.07532631846830316
ZTF18acyawjf,0.12113992698493663,1.240970801488645,21.1046210029884,0.6424085305973067,2.8646741763614174,16.091449792882624,,0.07437564310582917,2.8702987598617344,24.871229117648358,0.29038404363866954,2.6816297302903283,3.397770031285282,0.08370936160185333
ZTF18acyxnyw,0.3591780631583123,36.27546131347877,20.24185988670765,0.7801824563111314,14.068883334688383,99.80900260606309,0.23044418117121265,0.33706940318585227,28.94905513007294,24.110376545130194,0.6588416414335821,13.19558373234799,91.62625971305984,0.15212681385547833
ZTF18acyybvg,0.13513981602456407,-23.987976603415643,65.43019519906572,0.5512087696903883,40.28485198829875,94.23810067407247,0.13342160111004794,0.15345103199022964,27.681332052776074,76.15926902734256,0.5501829226573022,45.69557198796637,24.925587112381788,0.14883973316669372
ZTF18aczbgpm,0.4719784227062352,9.849755885622875,19.652160236091703,0.7032830087773383,3.666142934602437,36.26519997635932,0.2965696502970448,0.8271490523784093,-5.942252108969857,1.947980954899457,0.5046101437929352,8.460905981016676,69.30517103325414,
ZTF18aczdetm,1.1618611059116257,8.933333204724061,28.907019925957517,0.8285673204210484,2.884634739299115,28.074707553593147,0.55150010531596,0.9240159265810174,4.598533913447539,39.471489597600325,0.7495041769069123,2.6668871114793085,32.322226412210355,0.8068316583574422
ZTF18aczdtgn,0.22294363681636648,6.006692811075899,21.397328543558917,0.8879857045305323,3.1645987350101468,5.998296718096389,0.03174667560211112,0.34465306896853365,14.067088640790981,4.045053087168953,0.667682293894306,3.9311202381697092,29.705475395936038,0.028354564543592198
ZTF18aczebty,0.07055564431946432,22.532762229783803,24.18470528317372,0.07688765265459732,28.77949280602062,75.12756844123678,,0.13547604172328967,49.951747505956284,99.99841761113512,0.009472868795930268,86.11418085430753,99.99999990421378,7.884797851801257
ZTF18aczeesl,1.895624927557366,-7.640565021154951,48.256981822406864,0.9076260261962732,21.92092639515009,40.756537462790206,5.076236625607895,1.2300619214915318,-1.717417124787826,44.221164010623546,0.763511019518253,2.984594541784962,30.911672182540446,0.1436685326520017
ZTF18aczemzj,0.22538888011394176,2.1704158959833584,8.515984600512365,0.022087450773166407,4.15730044507142,11.351531606561899,0.043874279434774066,0.26466028057050883,-2.0253458284568255,25.420489784582923,0.5372951794686485,3.349046454388733,14.141064306903091,0.11665417087717529
ZTF18aczenvx,0.14137822804570357,5.852488208486844,28.98635619538293,0.9896858991674107,4.133870526902415,76.98065801566008,0.10396160806036718,0.2189358722252317,-12.009926261573785,1.0054018488347483,0.47432516139127917,3.238025959894335,52.30996906228005,
ZTF18aczqzrj,0.32576595260493735,3.688584883241856,1.6961098268651182,0.020356108048662155,3.115312769676868,13.27829235418507,0.1890995678342023,0.4115963117425648,3.716246145291742,17.955171185043124,0.570519311385591,3.96487833553591,23.393345484897676,0.013706414533467893
ZTF18aczrafz,0.9840927292433983,2.9497167337354235,13.424457496174282,0.05379853226774088,2.2725393332293033,10.53810751510931,0.2795563762802834,1.4480402927892806,4.1462434679520745,24.278564083803168,0.5503580668719328,2.4931977063032043,16.538180604717624,0.674547238679254
ZTF18adaadmh,0.46653810499149423,6.033939498639331,11.84765973520642,0.2791362025814062,3.438004684914352,12.748439844367349,0.02017667379934683,0.6389899141601937,14.775003427961897,5.716826519507832,0.37818425486383633,4.351764489530079,16.878363460438226,
ZTF18adachwf,0.16766356654557538,2.554157300242996,17.288828530550024,0.7243945600090379,8.694825396943598,99.89718994546489,0.02111411849462049,0.1087799517258131,-0.6370461683771577,83.19595558694536,0.30048196620673207,1.0077846176510616,42.61372588812001,0.023539962966943228
ZTF18adacicy,0.224658994112716,-31.675509642825336,27.18178116109787,0.15036137653188208,86.44470099415692,24.961582462091076,,0.31246270167407236,-39.52928076980748,74.40573145172677,0.5420424692909644,81.27161521141883,29.519287271594575,
ZTF18adacoaj,0.06306325245754518,-0.4089452681029999,17.098871581418724,0.40256941022179515,1.0000000191859706,5.003284204538961,,0.09122618536427274,0.09390256439477457,17.132470090890752,0.41677250673180527,1.0000828356529794,9.605298313498922,0.1699671114446495
